Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,kWh del-rec,kVARh del-rec,Vln a,Vll ab,Vll bc,Vll ca,kW tot,kVAR tot,PF sign tot,Freq,Vll avg,I avg
30-01-2023 23:00:00000,2617.255371,190.585632,0.000000,0.000000,4582057.500000,1877209.250000,13368.092,23151.539,23188.180,23172.598,10535.680,365.250732,-99.939964,50.005730,23170.771,262.951080
30-01-2023 23:15:00000,2630.156738,119.812790,0.000000,0.000000,4584688.000000,1877329.000000,13397.921,23204.137,23242.314,23224.379,10484.968750,705.172546,-99.774597,49.963341,23223.609,261.548309
30-01-2023 23:30:00000,2633.753662,155.366058,0.000000,0.000000,4587321.500000,1877484.375000,13361.548,23142.887,23177.223,23158.270,10473.924,399.837372,-99.927216,49.974277,23159.461,261.581879
30-01-2023 23:45:00000,2629.987305,122.992821,0.000000,0.000000,4589951.500000,1877607.375000,13366.220,23150.979,23182.867,23165.336,10557.415,311.072357,-99.956619,50.000729,23166.393,263.495697
31-01-2023 0:00:00000,2606.293213,115.268616,0.000000,0.000000,4592558.000000,1877722.625000,13384.770,23184.623,23216.004,23196.273,10444.198,650.111511,-99.806831,50.021057,23198.967,260.712708
31-01-2023 0:15:00000,2612.483887,114.238716,0.000000,0.000000,4595170.500000,1877836.875000,13350.558,23126.889,23158.621,23136.725,10443.516,567.748962,-99.852554,49.932526,23140.744,261.224396
31-01-2023 0:30:00000,2558.158691,130.535080,0.000000,0.000000,4597728.500000,1877967.375000,13343.490,23112.582,23144.646,23126.562500,9107.166992,167.882309,-99.983017,50.090752,23127.930,227.638641
31-01-2023 0:45:00000,2455.972900,126.860687,0.000000,0.000000,4600184.500000,1878094.250000,13325.479,23084.391,23114.592,23091.418,9440.484375,585.077637,-99.808502,50.023861,23096.801,236.734695
31-01-2023 1:00:00000,2471.090820,301.916626,0.000000,0.000000,4602655.500000,1878396.125000,13394.215,23203.367,23231.957,23210.482,10287.019,1577.707153,-98.844254,50.040161,23215.270,259.128784
31-01-2023 1:15:00000,2572.594727,319.015015,0.000000,0.000000,4605228.000000,1878715.250000,13368.717,23159.246,23189.510,23166.457,10337.430,1262.965942,-99.261925,50.109375,23171.736,259.779968
31-01-2023 1:30:00000,2416.746582,270.836304,0.000000,0.000000,4607645.000000,1878986.000000,13376.662,23172.947,23203.543,23180.350,10384.214,854.120544,-99.663437,50.032520,23185.613,259.757965
31-01-2023 1:45:00000,2600.808350,262.810364,0.000000,0.000000,4610245.500000,1879248.875000,13347.790,23119.162,23151.715,23133.240,10519.049,1007.032837,-99.544876,49.968021,23134.705,264.015259
31-01-2023 2:00:00000,2616.571045,330.238281,0.000000,0.000000,4612862.000000,1879579.125000,13371.054,23160.361,23193.965,23173.713,10528.490,1693.637939,-98.730743,49.957268,23176.014,265.982391
31-01-2023 2:15:00000,2632.077637,363.897034,0.000000,0.000000,4615494.500000,1879943.000000,13352.952,23132.652,23163.084,23139.037,10559.231,1487.955688,-99.021690,49.924465,23144.926,266.326019
31-01-2023 2:30:00000,2649.142334,334.018799,0.000000,0.000000,4618143.500000,1880277.000000,13333.354,23096.867,23125.902,23104.963,10600.533,1051.449585,-99.511681,50.034725,23109.244,266.446869
31-01-2023 2:45:00000,2639.816406,308.680298,0.000000,0.000000,4620783.500000,1880585.625000,13385.142,23187.937500,23221.582,23196.418,10564.502930,1357.478271,-99.184547,50.020493,23201.980,265.377106
31-01-2023 3:00:00000,2640.520264,331.735504,0.000000,0.000000,4623424.000000,1880917.375000,13354.700,23133.988,23165.557,23142.865,10600.425,1335.187988,-99.216072,50.046066,23147.471,266.805206
31-01-2023 3:15:00000,2631.103516,335.754303,0.000000,0.000000,4626055.000000,1881253.125000,13329.696,23092.500000,23125.727,23099.881,10594.833,1122.921021,-99.443016,50.014816,23106.035,266.519012
31-01-2023 3:30:00000,2647.713867,303.323212,0.000000,0.000000,4628702.500000,1881556.500000,13359.336,23142.049,23173.437500,23151.082,10503.856,1362.447388,-99.169243,50.042355,23155.523,264.428772
31-01-2023 3:45:00000,2639.328369,306.198090,0.000000,0.000000,4631342.000000,1881862.750000,13358.474,23140.742,23169.996,23148.596,10464.519,1348.196167,-99.180267,50.065910,23153.111,263.400360
31-01-2023 4:00:00000,2632.524902,336.998260,0.000000,0.000000,4633974.500000,1882199.750000,13330.041,23090.293,23121.451,23100.590,10461.729,1148.145508,-99.403160,49.995949,23104.111,263.297577
31-01-2023 4:15:00000,2609.724365,314.624390,0.000000,0.000000,4636584.000000,1882514.375000,13373.795,23167.184,23195.646,23174.705,10440.913,1359.041626,-99.163467,50.142563,23179.180,262.572968
31-01-2023 4:30:00000,2627.818604,286.440338,0.000000,0.000000,4639212.000000,1882800.750000,13375.517,23171.227,23201.123,23177.811,10473.323,952.433594,-99.589050,50.179718,23183.387,262.191345
31-01-2023 4:45:00000,2619.004883,243.194199,0.000000,0.000000,4641831.000000,1883044.000000,13332.459,23094.926,23126.654,23104.684,10444.334,894.104797,-99.635574,50.147263,23108.754,262.173737
31-01-2023 5:00:00000,2621.655273,298.940399,0.000000,0.000000,4644452.500000,1883342.875000,13378.021,23174.645,23202.770,23181.656250,10502.059,1336.715454,-99.199684,50.114864,23186.355,263.922974
31-01-2023 5:15:00000,2613.358154,307.968323,0.000000,0.000000,4647066.000000,1883650.875000,13352.420,23128.818,23155.561,23137.209,10499.918,1002.923706,-99.546921,50.123379,23140.529,263.442444
31-01-2023 5:30:00000,2628.512207,334.841217,0.000000,0.000000,4649694.500000,1883985.750000,13345.548,23116.865,23145.846,23126.379,10544.256,1275.211548,-99.276611,50.055466,23129.695,265.408569
31-01-2023 5:45:00000,2622.174316,376.496887,0.000000,0.000000,4652316.500000,1884362.250000,13362.645,23148.271,23172.805,23152.904,10528.248,1690.592896,-98.735161,49.981903,23157.992,266.148834
31-01-2023 6:00:00000,2625.131836,400.912659,0.000000,0.000000,4654942.000000,1884763.125000,13362.768,23146.445,23174.822,23155.965,10508.889,1525.676880,-98.962517,50.117836,23159.078,265.009369
31-01-2023 6:15:00000,2627.050537,411.317505,0.000000,0.000000,4657569.000000,1885174.375000,13357.082,23138.742,23166.262,23144.738,10607.840820,1453.791992,-99.073906,50.035000,23149.914,267.305695
31-01-2023 6:30:00000,2649.396973,429.791290,0.000000,0.000000,4660218.500000,1885604.250000,13388.672,23193.033,23218.398,23198.664,10574.477,1949.591553,-98.342567,50.114010,23203.365,267.840240
31-01-2023 6:45:00000,2642.613770,435.975708,0.000000,0.000000,4662861.000000,1886040.250000,13361.895,23150.129,23180.504,23153.093750,10580.456,1634.057739,-98.828316,50.199638,23161.242,267.154816
31-01-2023 7:00:00000,2642.169189,366.096405,0.000000,0.000000,4665503.000000,1886406.250000,13420.691,23246.004,23295.051,23267.205,10564.158,323.277893,-99.953209,50.248257,23269.420,262.615723
31-01-2023 7:15:00000,2637.010254,37.904282,0.000000,16.065378,4668140.000000,1886428.125000,13374.525,23161.893,23211.309,23189.982,10568.127930,158.402512,-99.988770,50.052315,23187.729,263.558929
31-01-2023 7:30:00000,2654.235840,19.907528,0.000000,24.135254,4670794.500000,1886423.875000,13341.693,23108.906250,23156.621,23130.479,10587.897,-135.817703,99.991776,50.040897,23132.002,264.654694
31-01-2023 7:45:00000,2645.737061,33.223419,0.000000,28.678106,4673440.000000,1886428.500000,13431.657,23264.750000,23316.742,23288.314,10558.018,-621.969299,99.826935,50.039089,23289.936,262.559753
31-01-2023 8:00:00000,2667.279297,0.000000,0.000000,322.851776,4676107.500000,1886105.625000,13349.274,23122.695,23175.951,23146.641,10685.677,-1425.175293,99.122284,50.055546,23148.430,269.202698
31-01-2023 8:15:00000,2662.529785,0.000000,0.000000,217.686539,4678770.000000,1885887.875000,13361.857,23145.783,23196.350,23166.076,10702.804,-557.040710,99.864838,49.895412,23169.402,267.414368
31-01-2023 8:30:00000,2666.117188,0.000000,0.000000,194.630585,4681436.000000,1885693.250000,13347.258,23118.609,23170.025,23142.100,10595.117,-1209.567749,99.354645,50.089188,23143.578,266.360046
31-01-2023 8:45:00000,2632.475342,0.000000,0.000000,248.129074,4684068.500000,1885445.125000,13351.784180,23129.143,23184.463,23151.027,10439.559570,-1354.476074,99.168800,50.200375,23154.877,262.809479
31-01-2023 9:00:00000,2627.382568,0.000000,0.000000,264.225708,4686696.000000,1885180.875000,13375.818,23172.078,23227.322,23191.736,10443.883,-1201.156860,99.345116,50.087246,23197.045,261.976166
31-01-2023 9:15:00000,2210.123047,0.000000,0.000000,276.835968,4688906.000000,1884904.125000,13365.814,23154.383,23215.187500,23178.445,6032.331543,-782.703918,99.168709,50.023342,23182.672,151.866364
31-01-2023 9:30:00000,1427.719727,0.000000,0.000000,204.189331,4690333.500000,1884699.875000,13371.121,23165.650,23227.113,23187.275,5638.260254,-677.608765,99.285561,49.750523,23193.346,141.746552
31-01-2023 9:45:00000,1407.184448,0.000000,0.000000,222.580521,4691741.000000,1884477.375000,13389.136,23197.941,23263.250000,23219.730,5615.849121,-984.248352,98.498650,49.944653,23226.975,142.100296
31-01-2023 10:00:00000,1494.613403,0.000000,0.000000,219.060760,4693235.500000,1884258.250000,13331.812,23109.037,23178.734,23117.658,6987.291016,-1088.591187,98.808037,50.055889,23135.143,176.753189
31-01-2023 10:15:00000,2040.045166,0.000000,0.000000,193.191895,4695275.500000,1884065.000000,13355.368,23148.242,23217.359,23158.912,8694.748047,-640.847534,99.729477,50.114040,23174.838,217.511475
31-01-2023 10:30:00000,2260.853516,0.000000,0.000000,202.710876,4697536.500000,1883862.375000,13339.872070,23121.459,23193.641,23132.945,9840.477539,-1009.501282,99.477913,50.022091,23149.348,247.023376
31-01-2023 10:45:00000,2422.453369,0.000000,0.000000,233.077820,4699959.000000,1883629.250000,13385.864,23204.195,23278.480,23212.941,9106.528320,-816.676086,99.600281,49.940861,23231.873,227.535248
31-01-2023 11:00:00000,2409.747070,0.000000,0.000000,291.665771,4702368.500000,1883337.625000,13347.999,23139.256,23220.449,23150.059,10216.668,-1435.141968,99.027763,50.130318,23169.922,257.377350
31-01-2023 11:15:00000,2613.493164,0.000000,0.000000,324.554291,4704982.000000,1883013.000000,13330.031250,23108.102,23182.857,23115.689,10533.795,-1716.003662,98.698944,50.178673,23135.549,266.640778
31-01-2023 11:30:00000,2101.598145,0.000000,0.000000,470.623260,4707083.500000,1882542.375000,13380.938,23196.797,23284.924,23211.533,5320.717285,-2658.804199,89.453171,49.935249,23231.084,148.108521
31-01-2023 11:45:00000,1373.118408,0.000000,0.000000,647.455994,4708457.000000,1881895.000000,13352.521,23149.093750,23238.968750,23162.494,5533.289551,-2634.897461,90.286064,49.823505,23183.520,152.914719
31-01-2023 12:00:00000,1381.246582,0.000000,0.000000,638.259338,4709838.000000,1881256.750000,13361.596680,23165.268,23257.197,23179.129,5528.654297,-2407.393066,91.684975,50.019997,23200.531250,150.364166
31-01-2023 12:15:00000,1374.763794,0.000000,0.000000,561.686218,4711213.000000,1880695.000000,13387.053,23209.537,23302.559,23223.830,5544.288086,-2327.682861,92.203659,49.961948,23245.309,149.644440
31-01-2023 12:30:00000,1385.186035,0.000000,0.000000,572.817810,4712598.000000,1880122.250000,13380.546,23196.025,23290.127,23214.039,5517.927246,-2303.385498,92.282448,49.968529,23233.398,148.881241
31-01-2023 12:45:00000,1378.078979,0.000000,0.000000,574.129944,4713976.000000,1879548.125000,13343.835,23132.982,23224.287,23148.816,5537.296875,-2173.896240,93.083557,50.049393,23168.695,148.531174
31-01-2023 13:00:00000,1382.098511,0.000000,0.000000,499.850006,4715358.000000,1879048.250000,13382.889,23200.055,23292.238,23217.218750,5518.133789,-1890.095459,94.604248,49.990417,23236.504,145.251068
31-01-2023 13:15:00000,1380.199951,0.000000,0.000000,463.672180,4716738.500000,1878584.500000,13374.644,23187.377,23276.807,23200.996,5549.348145,-1761.918945,95.311333,50.030064,23221.727,145.073181
31-01-2023 13:30:00000,1387.876465,0.000000,0.000000,452.665741,4718126.500000,1878131.875000,13375.828,23186.578,23279.037,23205.758,5545.146973,-1833.402588,94.944992,50.147724,23223.791,145.494644
31-01-2023 13:45:00000,1383.039673,0.000000,0.000000,432.489563,4719509.500000,1877699.375000,13369.454,23176.398,23267.023,23193.133,5525.116211,-1698.231445,95.586670,50.122105,23212.186,144.088745
31-01-2023 14:00:00000,1417.478760,0.000000,0.000000,399.345306,4720927.000000,1877300.000000,13377.745,23189.314,23278.391,23207.682,5707.491699,-1587.460449,96.342880,50.097992,23225.129,147.521881
31-01-2023 14:15:00000,1425.361084,0.000000,0.000000,327.334564,4722352.000000,1876972.750000,13380.729,23198.117,23291.359,23213.045,5740.943848,-1255.833862,97.689995,49.961060,23234.174,146.283890
31-01-2023 14:30:00000,1435.633911,0.000000,0.000000,285.928101,4723788.000000,1876686.750000,13366.980,23175.090,23266.273,23187.947,5690.182617,-1020.753052,98.428810,49.984203,23209.771,144.066803
31-01-2023 14:45:00000,1428.358398,0.000000,0.000000,235.103912,4725216.000000,1876451.750000,13386.208,23206.473,23296.496,23221.711,5727.712402,-757.604675,99.136543,49.967312,23241.559,143.791397
31-01-2023 15:00:00000,1428.681519,0.000000,0.000000,203.561172,4726645.000000,1876248.125000,13375.418,23189.359,23280.418,23202.814,5716.101563,-713.331604,99.230309,49.873466,23224.197,143.482834
31-01-2023 15:15:00000,1424.186035,0.000000,0.000000,190.127869,4728069.000000,1876058.000000,13383.958,23203.055,23292.695,23217.613,5742.368652,-614.095032,99.433037,49.981945,23237.787,143.764008
31-01-2023 15:30:00000,1432.597656,0.000000,0.000000,168.745895,4729501.500000,1875889.250000,13375.507,23187.744,23279.428,23204.225,5746.623535,-827.273376,98.979637,49.921612,23223.799,144.609802
31-01-2023 15:45:00000,1429.146729,0.000000,0.000000,202.998245,4730930.500000,1875686.250000,13387.431,23208.262,23297.064,23223.217,5714.772461,-746.519775,99.157562,49.776489,23242.848,143.458786
31-01-2023 16:00:00000,1430.060181,0.000000,0.000000,288.600922,4732361.000000,1875397.625000,13383.785,23202.090,23292.723,23218.199,5682.016602,-1495.062378,96.708313,49.929680,23237.672,146.243011
31-01-2023 16:15:00000,1424.665649,0.000000,0.000000,393.753357,4733785.500000,1875003.875000,13386.036,23193.781250,23277.568,23224.424,5728.160156,-1810.761108,95.349335,49.886158,23231.924,149.567612
31-01-2023 16:30:00000,1625.662109,0.000000,0.000000,446.418335,4735411.000000,1874557.500000,13396.901,23212.256,23282.703,23237.107,7667.662109,-1751.585083,97.488678,49.163696,23244.023,195.625534
31-01-2023 16:45:00000,2175.285156,0.000000,0.000000,612.317139,4737586.500000,1873945.125000,13421.790,23255.922,23322.809,23277.887,9024.483398,-2884.044678,95.254021,50.209312,23285.539,235.109375
31-01-2023 17:00:00000,2420.206299,0.000000,0.000000,711.835022,4740006.500000,1873233.375000,13385.736,23191.859,23262.900,23217.887,10081.713,-3134.359375,95.491516,50.157764,23224.215,262.678345
31-01-2023 17:15:00000,2524.509521,0.000000,0.000000,762.548462,4742531.000000,1872470.750000,13406.203,23227.947,23300.932,23253.930,10244.159180,-2987.670654,96.000526,50.229298,23260.936,265.046692
31-01-2023 17:30:00000,2548.712158,0.000000,0.000000,765.577759,4745080.000000,1871705.250000,13390.412,23200.422,23269.807,23224.467,10100.877,-3243.794922,95.210861,50.193920,23231.566,263.846527
31-01-2023 17:45:00000,2525.886475,0.000000,0.000000,784.801208,4747605.500000,1870920.375000,13357.569,23139.180,23210.830,23171.137,10126.172,-2723.231934,96.568863,50.169662,23173.715,261.483917
31-01-2023 18:00:00000,1831.808228,0.000000,0.000000,615.826172,4749437.500000,1870304.625000,13394.910,23202.385,23276.746,23239.734,4748.005859,-2448.861572,88.875198,49.975246,23239.621,132.937775
31-01-2023 18:15:00000,1174.869263,0.000000,0.000000,604.509277,4750612.500000,1869700.125000,13384.409180,23183.852,23256.527,23220.318,4700.342285,-2201.252686,90.560936,50.177597,23220.232,129.287140
31-01-2023 18:30:00000,1182.158447,0.000000,0.000000,558.231873,4751794.500000,1869141.875000,13392.049,23196.383,23265.590,23231.965,4708.940918,-2326.340332,89.655922,50.086060,23231.312500,130.751114
31-01-2023 18:45:00000,1175.500610,0.000000,0.000000,593.945374,4752970.000000,1868547.875000,13400.555,23209.646,23274.426,23245.324,4664.541504,-2460.535645,88.448692,50.049343,23243.133,131.207199
31-01-2023 19:00:00000,1175.234863,0.000000,0.000000,580.779480,4754145.500000,1867967.125000,13394.784180,23199.055,23263.104,23235.707,4705.057129,-2230.254883,90.362312,50.037971,23232.623,129.627945
31-01-2023 19:15:00000,1174.636597,0.000000,0.000000,554.945313,4755320.000000,1867412.125000,13388.807,23186.041,23248.756,23225.467,4713.222168,-2221.491455,90.455940,50.021721,23220.088,129.796478
31-01-2023 19:30:00000,1221.252197,0.000000,0.000000,544.710266,4756541.000000,1866867.500000,13416.663,23236.947,23295.937500,23269.947,6598.625977,-1762.329346,96.613663,49.795067,23267.611,169.710266
31-01-2023 19:45:00000,2227.240967,0.000000,0.000000,611.435852,4758768.500000,1866256.000000,13361.296,23141.797,23203.031250,23173.764,9955.192383,-2634.895752,96.671249,49.908569,23172.863,256.893829
31-01-2023 20:00:00000,2499.442383,0.000000,0.000000,534.998169,4761268.000000,1865721.000000,13405.422,23218.869,23275.912,23247.111,9990.342773,-1062.640991,99.439064,49.672077,23247.299,249.878830
31-01-2023 20:15:00000,2491.787109,0.000000,0.000000,295.547058,4763759.500000,1865425.500000,13416.980,23239.445,23298.014,23267.695,9959.669922,-1055.431885,99.443199,50.002560,23268.385,248.827805
31-01-2023 20:30:00000,2516.087402,0.000000,0.000000,284.805634,4766275.500000,1865140.625000,13370.279,23155.977,23209.348,23185.572,10027.174,-1349.999146,99.105820,50.006817,23183.633,252.280457
31-01-2023 20:45:00000,2507.495605,0.000000,0.000000,292.893585,4768783.000000,1864847.750000,13363.754,23142.982,23200.973,23177.180,10050.268,-1516.797241,98.880234,50.027851,23173.713,253.555496
31-01-2023 21:00:00000,2507.834229,0.000000,0.000000,287.393799,4771291.000000,1864560.375000,13414.679,23230.283,23288.432,23265.576,10060.319,-824.582642,99.665779,50.059151,23261.432,250.898209
31-01-2023 21:15:00000,2499.674805,0.000000,0.000000,250.093262,4773790.500000,1864310.250000,13412.803,23224.432,23283.311,23263.975,10042.876,-635.629150,99.800308,50.110470,23257.240,250.156662
